"poIDs","Mtn","elevation","SR","Vol","FEve","FDis","PD","PEve","MPD","SES.Vol","SES.FEve","SES.FDis","SES.PD","SES.PEve","SES.MPD","elev_scaled","Lon","Lat","temp.10min","temp.0.5deg","temp.1deg","prec.10min","prec.0.5deg","prec.1deg","AI.30sec","AI.10min","AI.0.5deg","AI.1deg","Novel_or_update","Previous_use","Method_simple","DataSource","EffortGrade","Biome","Location","Latitude","Longitude","Aridity","Mtn_Height_m","Mtn_Base_m","Elev_range_sampled_m","Elev_coverage","n_100m_bins","bin_extent","bin_min","bin_max","extent_sum","U800g_SR_NativeRodents","U800g_min_SR_per_bin","U800g_max_SR_per_bin","apparent_pattern","Aridity_AI.5deg.Cat","Aridity_.5deg","elev_scaledGlob","LatitudeAbs_scaled","aridity_scaled","elev_norm","elev_normScaledGlob"
41,"Animas",1400,18,0.0411393276041477,0.931445171538143,0.183557522629025,430.698462563128,0.664586494671514,98.3619850294385,-1.80591354333101,0.809469111685233,-0.65958480929506,-0.470403283272179,-0.674951569674494,-0.124273733141724,-1.52542553961938,-108.78,31.58,13.3,14.7,15.38611111,41.8,34.63333333,32.53888889,0.2635,0.1786,0.139966667,0.138566667,"novel","none","Gamma","combo","Medium","Subtropical","continental",31.58,-108.78,"dry",2597,1490,1101,0.99,12,"1400-2599",1400,2599,1200,28,6,25,"low-mid peak","Arid","dry",-0.849062538724595,0.141015496722476,-0.965996946080324,0,-1.64857738484993
44,"Animas",1700,14,0.044497557749878,0.905320123780228,0.185248351081596,420.569255370624,0.737769267300006,98.4226020351689,0.866264162005442,-0.252519896111984,0.186134808205662,1.89791153056049,1.77573167402097,-0.262838201736414,-0.693375245281536,-108.78,31.58,13.3,14.7,15.38611111,41.8,34.63333333,32.53888889,0.2635,0.1786,0.139966667,0.138566667,"novel","none","Gamma","combo","Medium","Subtropical","continental",31.58,-108.78,"dry",2597,1490,1101,0.99,12,"1400-2599",1400,2599,1200,28,6,25,"low-mid peak","Arid","dry",-0.501896079552364,0.141015496722476,-0.965996946080324,0.272727272727273,-0.750497059060515
45,"Animas",1800,13,0.044497557749878,0.922062170262358,0.186840339735703,404.560594157323,0.733085832724677,101.740793463489,1.08098453831193,0.722811887824159,0.559166135392304,1.61485461760821,1.5560541027828,0.572818397004883,-0.416025147168922,-108.78,31.58,13.3,14.7,15.38611111,41.8,34.63333333,32.53888889,0.2635,0.1786,0.139966667,0.138566667,"novel","none","Gamma","combo","Medium","Subtropical","continental",31.58,-108.78,"dry",2597,1490,1101,0.99,12,"1400-2599",1400,2599,1200,28,6,25,"low-mid peak","Arid","dry",-0.386173926494953,0.141015496722476,-0.965996946080324,0.363636363636364,-0.451136950464041
109,"Chiricahua",1100,19,0.0308577040779892,0.91578368292383,0.174546957338284,418.651935610421,0.627022779757264,95.519692754549,-4.95077848484415,-0.872555283732304,-2.54798888325344,-2.23559246010041,-2.31220659899392,-1.24694352291586,-1.58423606876268,-109.31,31.85,11.5,13.9,15.58333333,55.6,43.66666667,37.74722222,0.3201,0.2481,0.184355556,0.161541667,"novel","none","Gamma","records compilation","Low","Subtropical","continental",31.85,-109.31,"dry",2985,1188,1797,1,17,"1100-2799",1100,2799,1700,32,6,28,"low-mid peak","Arid","dry",-1.19622899789683,0.165280635651083,-0.887953423401322,0,-1.64857738484993
541,"Pinaleno",1400,19,0.0448570784311189,0.923048924979937,0.182887980303053,454.735522100004,0.68922889211117,99.9478129325919,-3.52141680084752,-0.996981861109044,-1.80743836242808,-1.76935467254885,-1.07560430230477,-1.61912805952074,-0.737209780774486,-109.88,32.7,12.2,15.74444444,15.60555556,51.7,34.4,34.10555556,0.4919,0.1293,0.125333333,0.127561111,"novel","none","Gamma","combo","Low","Subtropical","continental",32.7,-109.88,"dry",3265,880,2168,0.91,23,"0800-3099",800,3099,2300,27,4,19,"midpeak","Arid","dry",-0.849062538724595,0.241670887833736,-0.99172493701739,0.272727272727273,-0.750497059060515
19,"AilaoE",1800,6,0.00367440235857846,0.697125870208129,0.0838724774791753,92.3433218362676,0.722129938021733,33.7278573106788,-0.622652558495531,1.12265347762826,-1.11976759406844,-1.3075352135975,1.46789945549523,-1.26812351849385,-1.50755672288882,101.32,24.35,16.2,17.54444444,17.97222222,104.6,104.7333333,96.99166667,0.8238,0.7005,0.756288889,0.705169444,"novel","none","Alpha","transect","Medium","Tropical","continental",24.35,101.32,"dry",2850,1400,1050,0.72,11,"1800-2899",1800,2899,1100,18,6,15,"high-mid peak","Humidx","humid",-0.386173926494953,-0.508751001254678,0.117606595117343,0,-1.64857738484993
20,"AilaoE",1900,6,0.00367440235857846,0.697125870208129,0.0838724774791753,92.3433218362676,0.722129938021733,33.7278573106788,-0.648323801263913,1.11171446550501,-1.19500038759596,-1.39743328801412,1.55628002791344,-1.33863866161742,-1.20604537831105,101.32,24.35,16.2,17.54444444,17.97222222,104.6,104.7333333,96.99166667,0.8238,0.7005,0.756288889,0.705169444,"novel","none","Alpha","transect","Medium","Tropical","continental",24.35,101.32,"dry",2850,1400,1050,0.72,11,"1800-2899",1800,2899,1100,18,6,15,"high-mid peak","Humidx","humid",-0.270451773437543,-0.508751001254678,0.117606595117343,0.1,-1.31928126539381
21,"AilaoE",2000,7,0.0083891616055579,0.728305968929843,0.0971983135153318,162.246770742646,0.608174848162114,51.7188737240309,-0.417280356046878,0.888943284273332,-0.860846467395964,-0.540850256292955,0.477118351102666,-0.642714557216471,-0.904534033733291,101.32,24.35,16.2,17.54444444,17.97222222,104.6,104.7333333,96.99166667,0.8238,0.7005,0.756288889,0.705169444,"novel","none","Alpha","transect","Medium","Tropical","continental",24.35,101.32,"dry",2850,1400,1050,0.72,11,"1800-2899",1800,2899,1100,18,6,15,"high-mid peak","Humidx","humid",-0.154729620380133,-0.508751001254678,0.117606595117343,0.2,-0.989985145937693
22,"AilaoE",2100,6,0.00319739172256724,0.651609160653675,0.097141324557056,135.453804935779,0.555954896172435,48.0980183438494,-0.728335441092299,0.708955860936199,-0.339685079248668,-0.458936962757812,-0.0586822149821956,-0.560831638284793,-0.603022689155527,101.32,24.35,16.2,17.54444444,17.97222222,104.6,104.7333333,96.99166667,0.8238,0.7005,0.756288889,0.705169444,"novel","none","Alpha","transect","Medium","Tropical","continental",24.35,101.32,"dry",2850,1400,1050,0.72,11,"1800-2899",1800,2899,1100,18,6,15,"high-mid peak","Humidx","humid",-0.0390074673227225,-0.508751001254678,0.117606595117343,0.3,-0.660689026481573
23,"AilaoE",2200,9,0.0158784845102458,0.702958734617709,0.111157064519799,239.11845947794,0.51212173023832,62.1209331272025,-0.515873417876184,-0.607173892971258,-0.682150194921109,-0.149068517507899,-1.34173955758817,-0.630124447678582,-0.301511344577764,101.32,24.35,16.2,17.54444444,17.97222222,104.6,104.7333333,96.99166667,0.8238,0.7005,0.756288889,0.705169444,"novel","none","Alpha","transect","Medium","Tropical","continental",24.35,101.32,"dry",2850,1400,1050,0.72,11,"1800-2899",1800,2899,1100,18,6,15,"high-mid peak","Humidx","humid",0.0767146857346879,-0.508751001254678,0.117606595117343,0.4,-0.331392907025452
24,"AilaoE",2300,8,0.0158784845102458,0.567631787156589,0.111066313081986,228.826958294381,0.493235739841232,66.6434046170929,-0.0631741114418216,-1.38319800626611,-0.324442028638239,0.220254144235374,-1.39331860496241,-0.0745268019596644,0,101.32,24.35,16.2,17.54444444,17.97222222,104.6,104.7333333,96.99166667,0.8238,0.7005,0.756288889,0.705169444,"novel","none","Alpha","transect","Medium","Tropical","continental",24.35,101.32,"dry",2850,1400,1050,0.72,11,"1800-2899",1800,2899,1100,18,6,15,"high-mid peak","Humidx","humid",0.192436838792098,-0.508751001254678,0.117606595117343,0.5,-0.00209678756933182
30,"AilaoW",1800,6,0.0025967040380842,0.679907403199962,0.0815988359336484,91.5248290607488,0.712282954420752,33.5095925788158,-0.739502187099618,1.23844002241818,-0.953941964703482,-0.751792472436714,0.671193127867557,-0.699304047532992,-1.50755672288882,101.25,24.26,15.2,17.54444444,17.97222222,111.4,104.7333333,96.99166667,0.8705,0.77,0.756288889,0.705169444,"novel","none","Alpha","transect","Medium","Tropical","continental",24.26,101.25,"wet",2850,1400,1050,0.72,11,"1800-2899",1800,2899,1100,14,5,11,"midpeak","Humidx","humid",-0.386173926494953,-0.516839380897547,0.117606595117343,0,-1.64857738484993
31,"AilaoW",1900,6,0.0025967040380842,0.679907403199962,0.0815988359336484,91.5248290607488,0.712282954420752,33.5095925788158,-0.744706901729535,1.17919767450915,-0.885461175356082,-0.676266503094881,0.576763512027976,-0.630193445038938,-1.20604537831105,101.25,24.26,15.2,17.54444444,17.97222222,111.4,104.7333333,96.99166667,0.8705,0.77,0.756288889,0.705169444,"novel","none","Alpha","transect","Medium","Tropical","continental",24.26,101.25,"wet",2850,1400,1050,0.72,11,"1800-2899",1800,2899,1100,14,5,11,"midpeak","Humidx","humid",-0.270451773437543,-0.516839380897547,0.117606595117343,0.1,-1.31928126539381
32,"AilaoW",2000,7,0.00393339491800029,0.730398977438986,0.0849093085326379,101.816330244308,0.747482533612846,32.0921426170879,-1.00050600561902,1.45196689051481,-1.34982506095751,-1.12093734647598,1.35957243255447,-1.10728047107328,-0.904534033733291,101.25,24.26,15.2,17.54444444,17.97222222,111.4,104.7333333,96.99166667,0.8705,0.77,0.756288889,0.705169444,"novel","none","Alpha","transect","Medium","Tropical","continental",24.26,101.25,"wet",2850,1400,1050,0.72,11,"1800-2899",1800,2899,1100,14,5,11,"midpeak","Humidx","humid",-0.154729620380133,-0.516839380897547,0.117606595117343,0.2,-0.989985145937693
33,"AilaoW",2100,6,0.00155051146538048,0.623743667151112,0.0807059774476674,62.219440423673,0.858997422925581,23.4946269942666,-0.913281179485569,0.732062823222241,-1.01301096110313,-1.5502257183514,2.02683080660256,-1.45040314543577,-0.603022689155527,101.25,24.26,15.2,17.54444444,17.97222222,111.4,104.7333333,96.99166667,0.8705,0.77,0.756288889,0.705169444,"novel","none","Alpha","transect","Medium","Tropical","continental",24.26,101.25,"wet",2850,1400,1050,0.72,11,"1800-2899",1800,2899,1100,14,5,11,"midpeak","Humidx","humid",-0.0390074673227225,-0.516839380897547,0.117606595117343,0.3,-0.660689026481573
272,"KinabaluNP",0,15,0.0244596412393741,0.910993830564926,0.11665801275517,298.653311446477,0.663235109115937,86.822391545019,1.47438884753832,-1.86404782032713,-0.10891752449835,0.314330950272918,-0.618080651090991,0.799386950630725,-1.65691826933633,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-2.46917268152834,-2.15069206875711,1.42182227673271,0,-1.64857738484993
273,"KinabaluNP",100,15,0.0244596412393741,0.910993830564926,0.11665801275517,298.653311446477,0.663235109115937,86.822391545019,1.54566547955559,-1.80698778872554,-0.0341656831755656,0.358098080600473,-0.558883481016522,0.781709586019296,-1.55649898028564,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-2.35345052847093,-2.15069206875711,1.42182227673271,0.0303030303030303,-1.54879068198444
274,"KinabaluNP",200,15,0.0244596412393741,0.910993830564926,0.11665801275517,298.653311446477,0.663235109115937,86.822391545019,1.52046212650244,-1.89904431684616,-0.065478976771923,0.36815459772176,-0.529816166938847,0.779552556984979,-1.45607969123496,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-2.23772837541352,-2.15069206875711,1.42182227673271,0.0606060606060606,-1.44900397911895
275,"KinabaluNP",300,18,0.0244596412393741,0.935519690389974,0.119510653225946,339.176060208542,0.675705850234401,86.5007230482739,1.00941928911491,-1.91494476244595,0.0537809775452486,1.04749941109304,-0.328051349224301,0.825115355864104,-1.35566040218427,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-2.12200622235611,-2.15069206875711,1.42182227673271,0.0909090909090909,-1.34921727625346
276,"KinabaluNP",400,18,0.0244596412393741,0.935519690389974,0.119510653225946,339.176060208542,0.675705850234401,86.5007230482739,1.03346064853758,-2.02836792503069,0.0125219945766316,0.954395573257329,-0.371743387015429,0.794513818720476,-1.25524111313358,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-2.0062840692987,-2.15069206875711,1.42182227673271,0.121212121212121,-1.24943057338797
277,"KinabaluNP",500,20,0.0304179856930275,0.946098376102145,0.116963447913976,376.042624986913,0.69995631871898,87.8086898207153,1.54390533786538,-1.77519668999891,-0.617024096489298,2.09414198723924,0.91564615958584,1.29181663529127,-1.1548218240829,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-1.89056191624129,-2.15069206875711,1.42182227673271,0.151515151515152,-1.14964387052248
278,"KinabaluNP",600,19,0.0270676363567903,0.926170736701739,0.122077085385441,344.6290144262,0.672254563917361,86.338509576333,1.27182931649307,-3.76166158012753,0.285658421805159,0.756900757722388,-0.67295913057551,0.735069348976352,-1.05440253503221,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-1.77483976318388,-2.15069206875711,1.42182227673271,0.181818181818182,-1.04985716765699
279,"KinabaluNP",700,19,0.0270676363567903,0.926170736701739,0.122077085385441,344.6290144262,0.672254563917361,86.338509576333,1.23581253208022,-3.81251038203711,0.301079207500602,0.717373454687556,-0.58846562558077,0.812049072371949,-0.953983245981524,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-1.65911761012647,-2.15069206875711,1.42182227673271,0.212121212121212,-0.950070464791496
280,"KinabaluNP",800,19,0.0270676363567903,0.926170736701739,0.122077085385441,344.6290144262,0.672254563917361,86.338509576333,1.30894306828394,-3.8649106266811,0.289106725791832,0.705787966690787,-0.659358625787868,0.747301111691373,-0.853563956930838,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-1.54339545706906,-2.15069206875711,1.42182227673271,0.242424242424242,-0.850283761926005
281,"KinabaluNP",900,26,0.0283756383215839,0.969400408941769,0.127346983689643,400.625810371017,0.685473698070607,85.7786915800916,0.640731735040436,-0.74686138039291,0.864342146189812,-0.0621474324018968,-0.539279125675538,0.183658395968917,-0.753144667880151,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-1.42767330401165,-2.15069206875711,1.42182227673271,0.272727272727273,-0.750497059060515
282,"KinabaluNP",1000,25,0.0135741846928837,0.972671852565762,0.120299609533522,378.726681576098,0.688319014996229,84.4679253377473,-1.58486027878231,0.389786702213576,-0.644757730364136,-1.00126416574447,-0.240626357538812,-0.668521212229757,-0.652725378829464,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-1.31195115095424,-2.15069206875711,1.42182227673271,0.303030303030303,-0.650710356195023
283,"KinabaluNP",1100,23,0.012118048809329,0.968631485203887,0.121104749659841,359.593282623699,0.6723586922752,80.0973990370774,-1.46237928304144,0.294693112411108,-0.232298266272066,-0.892529419264639,-1.06577379491386,-2.42803947523515,-0.552306089778777,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-1.19622899789683,-2.15069206875711,1.42182227673271,0.333333333333333,-0.550923653329532
284,"KinabaluNP",1200,25,0.012118048809329,0.976093433983133,0.121904518774379,384.132942261491,0.692245536986082,84.0835560003929,-1.82248043853478,1.19673165914648,-0.255885309315433,-0.633319030973011,0.0566733911024702,-0.899438247940976,-0.45188680072809,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-1.08050684483942,-2.15069206875711,1.42182227673271,0.363636363636364,-0.451136950464041
285,"KinabaluNP",1300,24,0.014509543746559,0.977149135535927,0.115852498522916,384.842844321118,0.708874870991337,85.3287265839162,-1.24473732696203,1.74852200311024,-1.51458736303276,0.239292093493056,1.5067276925921,0.14313212887937,-0.351467511677404,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-0.964784691782005,-2.15069206875711,1.42182227673271,0.393939393939394,-0.35135024759855
286,"KinabaluNP",1400,23,0.014509543746559,0.970541053447533,0.116031552761266,374.996375327019,0.702915450773569,83.8206189207331,-1.14195047487137,0.669698701841917,-1.19855704383234,0.138590137327642,0.997517290496517,-0.548959966908063,-0.251048222626717,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-0.849062538724595,-2.15069206875711,1.42182227673271,0.424242424242424,-0.251563544733059
287,"KinabaluNP",1500,22,0.0147744188686621,0.969264074050529,0.120226041899407,360.646552149989,0.687592738279753,84.4987920640271,-0.855899205033831,0.735395651017423,-0.281822438441845,-0.111232965113304,0.118563448629926,-0.0770443932362413,-0.15062893357603,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-0.733340385667184,-2.15069206875711,1.42182227673271,0.454545454545455,-0.151776841867568
288,"KinabaluNP",1600,19,0.0147744188686621,0.956034588625558,0.115300835080069,313.416938790963,0.677025480021628,84.0562116450752,-0.432497483415711,-0.209365384665212,-0.665119203184746,-1.25027355226302,-0.371879868669242,0.00979596206074397,-0.0502096445253434,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-0.617618232609774,-2.15069206875711,1.42182227673271,0.484848484848485,-0.0519901390020773
289,"KinabaluNP",1700,15,0.0145358504132831,0.948052682260122,0.117675831620962,293.789481154753,0.692301401638654,86.92981238101,-0.0821669504795008,0.406044756397076,-0.0441049716833541,0.0347104037031874,0.780751827090285,0.806335675779992,0.0502096445253434,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-0.501896079552364,-2.15069206875711,1.42182227673271,0.515151515151515,0.0477965638634136
290,"KinabaluNP",1800,12,0.0118224028713667,0.929704535573243,0.114174482338202,272.533659149492,0.691455524691907,87.2819793020747,-0.116645405795672,0.367177018115847,-0.120196116939968,0.691746525485522,1.12756138335731,0.694978418855579,0.15062893357603,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-0.386173926494953,-2.15069206875711,1.42182227673271,0.545454545454545,0.147583266728905
291,"KinabaluNP",1900,11,0.0118224028713667,0.886987998994897,0.113309679037821,245.691933311513,0.685476028910543,83.6072932310685,0.105722355202959,-0.481396952084606,-0.100397495391481,-0.363021303556366,1.15775746833404,0.17459620534994,0.251048222626717,116.56,6.08,17.3,23.63333333,25.64285714,212.6,235.2666667,234.2821429,4.7578,1.4485,1.498088889,1.442517857,"update","2005 and 2009","Gamma","combo","Medium","Tropical","island",6.08,116.56,"wet",4101,0,3466,0.85,35,"0000-3499",0,3499,3500,36,2,26,"decr plateau or midpeak","HyperHumid","humid",-0.270451773437543,-2.15069206875711,1.42182227673271,0.575757575757576,0.247369969594396
767,"TaibaiS",1200,9,0.0211561223747408,0.827190169653715,0.120373142950811,256.36393174729,0.56312007985865,90.9199584560775,-2.35505716787583,-1.16215996926856,-4.27766719761088,-1.37314466768326,-2.31514455696927,-0.296544551522369,-1.62186151770387,107.72,33.86,4.2,7.422222222,10.70833333,93.7,89.95555556,85.87777778,1.0865,0.8112,0.8288,0.778155556,"novel","none","Alpha","transect","High","Subtropical","continental",33.86,107.72,"wet",3750,1250,2400,0.96,25,"1200-3699",1200,3699,2500,25,1,18,"decr plateau or linear negative","Humidx","humid",-1.08050684483942,0.345921114341827,0.245093961061739,0,-1.64857738484993
856,"Tucuman",3400,3,0.00121928614368711,0.673965092452499,0.0723957659980508,32.0530404049756,0.55953857104644,21.3686936033171,-0.86359643380987,-0.393128509791391,-2.04056163430042,-1.34099910913397,0,-1.34099910913397,0.983708761183547,-65.5,-27,19.9,20.03333333,18.83055556,96.2,92.81111111,74.6,0.5357,0.5513,0.533666667,0.429347222,"novel","none","Gamma","records compilation","Medium","Subtropical","continental",-27,-65.5,"dry",5500,300,4100,0.79,41,"0300-4399",300,4399,4100,32,1,18,"low-mid peak","HumidSub","dry",1.46538052242361,-0.270593156214642,-0.27380267019468,0.794871794871795,0.9689045903141
857,"Tucuman",3500,3,0.00121928614368711,0.673965092452499,0.0723957659980508,32.0530404049756,0.55953857104644,21.3686936033171,-0.903967488980421,-0.443386225115846,-2.1366549162977,-1.38007542472134,-0.269365676610774,-1.38007542472134,1.06924865346038,-65.5,-27,19.9,20.03333333,18.83055556,96.2,92.81111111,74.6,0.5357,0.5513,0.533666667,0.429347222,"novel","none","Gamma","records compilation","Medium","Subtropical","continental",-27,-65.5,"dry",5500,300,4100,0.79,41,"0300-4399",300,4399,4100,32,1,18,"low-mid peak","HumidSub","dry",1.58110267548102,-0.270593156214642,-0.27380267019468,0.82051282051282,1.05333949273875
858,"Tucuman",3600,3,0.00121928614368711,0.673965092452499,0.0723957659980508,32.0530404049756,0.55953857104644,21.3686936033171,-0.916070076239783,-0.433826890275738,-2.13421211057837,-1.43272814177835,-0.201172866619421,-1.43272814177835,1.15478854573721,-65.5,-27,19.9,20.03333333,18.83055556,96.2,92.81111111,74.6,0.5357,0.5513,0.533666667,0.429347222,"novel","none","Gamma","records compilation","Medium","Subtropical","continental",-27,-65.5,"dry",5500,300,4100,0.79,41,"0300-4399",300,4399,4100,32,1,18,"low-mid peak","HumidSub","dry",1.69682482853843,-0.270593156214642,-0.27380267019468,0.846153846153846,1.13777439516339
859,"Tucuman",3700,3,0.00121928614368711,0.673965092452499,0.0723957659980508,32.0530404049756,0.55953857104644,21.3686936033171,-0.915047867907721,-0.512053381739243,-2.14743530688813,-1.438847412952,-0.223928137049156,-1.438847412952,1.24032843801404,-65.5,-27,19.9,20.03333333,18.83055556,96.2,92.81111111,74.6,0.5357,0.5513,0.533666667,0.429347222,"novel","none","Gamma","records compilation","Medium","Subtropical","continental",-27,-65.5,"dry",5500,300,4100,0.79,41,"0300-4399",300,4399,4100,32,1,18,"low-mid peak","HumidSub","dry",1.81254698159584,-0.270593156214642,-0.27380267019468,0.871794871794872,1.22220929758804
860,"Tucuman",3800,3,0.00121928614368711,0.673965092452499,0.0723957659980508,32.0530404049756,0.55953857104644,21.3686936033171,-0.899171219278164,-0.423344977450301,-2.11695719348053,-1.39845840328963,-0.240641415172785,-1.39845840328963,1.32586833029087,-65.5,-27,19.9,20.03333333,18.83055556,96.2,92.81111111,74.6,0.5357,0.5513,0.533666667,0.429347222,"novel","none","Gamma","records compilation","Medium","Subtropical","continental",-27,-65.5,"dry",5500,300,4100,0.79,41,"0300-4399",300,4399,4100,32,1,18,"low-mid peak","HumidSub","dry",1.92826913465325,-0.270593156214642,-0.27380267019468,0.897435897435897,1.30664420001268
861,"Tucuman",3900,3,0.00121928614368711,0.673965092452499,0.0723957659980508,32.0530404049756,0.55953857104644,21.3686936033171,-0.903302156277026,-0.481346304760631,-2.18585134409489,-1.440005948533,-0.232773548860655,-1.440005948533,1.4114082225677,-65.5,-27,19.9,20.03333333,18.83055556,96.2,92.81111111,74.6,0.5357,0.5513,0.533666667,0.429347222,"novel","none","Gamma","records compilation","Medium","Subtropical","continental",-27,-65.5,"dry",5500,300,4100,0.79,41,"0300-4399",300,4399,4100,32,1,18,"low-mid peak","HumidSub","dry",2.04399128771066,-0.270593156214642,-0.27380267019468,0.923076923076923,1.39107910243733
